train_number,train_name,from_station,to_station,current_delay,delay_trend,accumulated_delay,segment_distance_km,current_speed_kmh,hist_avg_travel_time_min,hist_median_travel_time_min,scheduled_dwell_min,num_intermediate_stations,track_congestion_index,weather_impact_factor,hour_of_day,day_of_week,is_weekend,is_peak_hour,scheduled_segment_time_min,actual_dwell_min,actual_segment_travel_time_min,delay_increment_min
12626,Kerala Express,MAS,SBC,53,5.0,52,360,104.8,219,218,10,10,0.58,0.36,17,2,0,1,209,10.0,233.1,24.1
12701,Rajdhani Express,NGP,BPQ,11,0.0,18,210,65.5,178,178,5,7,0.76,0.18,14,0,0,0,176,10.4,202.6,32.0
12701,Rajdhani Express,NGP,BPQ,22,-0.5,25,210,88.8,167,168,8,7,0.17,0.69,7,4,0,1,156,8.0,170.5,14.5
12951,Mumbai Rajdhani,MMCT,ST,2,-1.5,0,263,55.4,242,243,8,7,0.39,0.61,13,3,0,0,232,8.9,264.8,33.7
12701,Rajdhani Express,VGLJ,BPL,0,-0.5,0,290,74.8,206,207,2,7,0.9,0.31,18,0,0,1,197,4.8,222.5,28.3
12759,Charminar Express,SC,KZJ,9,0.0,16,130,71.6,120,119,5,5,0.14,0.08,13,3,0,0,112,7.5,122.0,12.5
12701,Rajdhani Express,KZJ,SC,24,2.5,30,130,62.4,125,127,10,5,0.8,0.4,3,6,1,0,119,12.5,148.4,31.9
12701,Rajdhani Express,BPQ,KZJ,6,0.0,17,235,68.5,194,195,5,6,0.35,0.61,19,2,0,1,191,8.4,216.8,29.2
12951,Mumbai Rajdhani,ST,BRC,0,0.0,0,130,104.3,93,92,8,4,0.9,0.12,4,3,0,0,82,11.4,93.3,14.7
12701,Rajdhani Express,AGC,VGLJ,28,0.0,30,215,86.5,141,141,5,5,0.93,0.1,8,2,0,1,134,7.9,160.9,29.8
12759,Charminar Express,KZJ,BZA,0,0.0,9,210,119.5,119,117,10,6,0.4,0.03,4,2,0,0,115,13.9,111.9,0.8
12626,Kerala Express,VGLJ,BPL,28,2.5,35,290,103.6,166,167,5,12,0.75,0.34,2,0,0,0,160,8.5,172.4,15.9
12701,Rajdhani Express,VGLJ,BPL,9,1.0,19,290,80.3,205,207,5,7,0.54,0.17,3,2,0,0,201,7.2,216.5,17.7
12701,Rajdhani Express,KZJ,SC,0,2.5,10,130,57.7,121,122,2,3,0.15,0.75,23,4,0,0,109,2.0,134.5,25.5
12951,Mumbai Rajdhani,RTM,KTA,28,0.0,28,266,81.2,221,219,8,8,0.11,0.32,1,2,0,0,209,9.6,222.0,14.6
12701,Rajdhani Express,VGLJ,BPL,59,-1.5,62,290,61.5,257,257,10,9,0.42,0.31,6,3,0,0,250,10.0,290.8,40.8
12702,Telangana Express,KZJ,BPQ,24,-0.5,38,235,71.4,186,185,2,9,0.44,0.71,9,2,0,1,174,2.4,195.5,21.9
12626,Kerala Express,NGP,BZA,3,1.0,2,249,100.7,142,141,5,8,0.65,0.53,4,5,1,0,140,7.9,152.0,14.9
12951,Mumbai Rajdhani,KTA,AGC,6,5.0,17,468,96.4,270,271,8,12,0.48,0.03,17,6,1,1,260,10.7,273.9,16.6
12759,Charminar Express,NLR,MAS,48,1.0,53,175,84.9,137,138,10,6,0.22,0.64,18,1,0,1,126,12.2,149.1,25.3
12759,Charminar Express,NLR,MAS,31,2.5,38,175,71.3,166,168,3,5,0.33,0.33,0,3,0,0,160,3.0,180.2,20.2
12951,Mumbai Rajdhani,RTM,KTA,24,0.0,21,266,112.0,165,164,3,6,0.23,0.03,13,4,0,0,155,5.5,158.8,6.3
12701,Rajdhani Express,AGC,VGLJ,4,-1.5,6,215,74.6,193,195,2,6,0.72,0.74,18,2,0,1,183,6.3,215.5,36.8
12701,Rajdhani Express,NDLS,AGC,2,0.0,2,195,57.5,179,182,8,5,0.83,0.04,19,5,1,1,175,10.8,205.0,32.8
12951,Mumbai Rajdhani,MMCT,ST,0,1.0,9,263,68.1,217,217,3,7,0.39,0.05,10,6,1,0,212,4.0,230.0,19.0
12702,Telangana Express,VGLJ,AGC,31,0.0,26,215,93.7,138,139,8,7,0.29,0.2,20,0,0,1,133,10.2,151.2,20.4
12951,Mumbai Rajdhani,ST,BRC,15,1.0,25,130,83.7,109,108,8,5,0.74,0.26,14,5,1,0,98,14.9,119.5,28.4
12951,Mumbai Rajdhani,RTM,KTA,4,-0.5,3,266,90.3,206,207,2,11,0.13,0.0,10,0,0,0,197,2.7,199.1,2.8
12951,Mumbai Rajdhani,ST,BRC,1,0.0,13,130,90.6,79,78,2,4,0.33,0.55,15,1,0,0,77,2.3,91.8,15.1
12701,Rajdhani Express,BPQ,KZJ,42,5.0,46,235,60.0,212,215,5,7,0.7,0.19,21,1,0,0,205,6.5,242.5,39.0
12759,Charminar Express,SC,KZJ,6,1.0,13,130,82.8,97,100,10,3,0.28,0.2,0,4,0,0,85,10.0,95.7,10.7
12951,Mumbai Rajdhani,RTM,KTA,58,5.0,73,266,85.5,180,178,5,9,0.32,0.03,18,1,0,1,178,5.0,197.8,19.8
12759,Charminar Express,SC,KZJ,39,1.0,41,130,59.4,127,129,2,4,0.85,0.2,7,3,0,1,120,4.0,153.1,35.1
12626,Kerala Express,MAS,SBC,0,1.0,10,360,84.6,295,295,8,9,0.84,0.08,4,1,0,0,286,12.8,308.7,27.5
12626,Kerala Express,SBC,ERS,54,-1.5,63,580,57.9,507,505,8,19,0.27,0.48,23,5,1,0,495,8.0,553.7,58.7
12759,Charminar Express,NLR,MAS,34,1.0,41,175,80.0,141,140,3,5,0.57,0.16,16,1,0,0,135,4.8,156.1,22.9
12951,Mumbai Rajdhani,ST,BRC,1,-1.5,13,130,68.7,121,123,8,4,0.11,0.51,0,6,1,0,113,8.0,128.1,15.1
12701,Rajdhani Express,BPL,NGP,43,0.0,53,390,90.5,278,279,3,11,0.56,0.08,15,3,0,0,273,5.6,292.0,21.6
12701,Rajdhani Express,AGC,VGLJ,3,0.0,10,215,98.8,130,132,8,5,0.12,0.31,6,4,0,0,127,9.0,136.2,10.2
12701,Rajdhani Express,AGC,VGLJ,7,-0.5,20,215,74.9,164,166,5,6,0.83,0.35,9,4,0,1,158,10.1,178.1,25.2
12759,Charminar Express,KZJ,BZA,1,-1.5,0,210,98.1,130,130,3,6,0.4,0.31,11,5,1,0,124,3.0,132.9,8.9
12951,Mumbai Rajdhani,RTM,KTA,18,2.5,31,266,92.9,164,167,3,10,0.79,0.09,1,1,0,0,162,4.6,180.8,20.4
12701,Rajdhani Express,VGLJ,BPL,1,-0.5,7,290,65.1,243,244,5,10,0.68,0.08,13,6,1,0,234,5.0,263.0,29.0
12702,Telangana Express,BPQ,NGP,0,0.0,10,210,55.7,189,191,8,6,0.73,0.55,9,3,0,1,186,11.0,223.9,40.9
12759,Charminar Express,KZJ,BZA,0,1.0,0,210,97.7,133,136,10,5,0.49,0.53,22,6,1,0,122,10.7,132.7,11.4
12702,Telangana Express,KZJ,BPQ,22,1.0,18,235,72.0,214,215,5,8,0.74,0.75,18,1,0,1,211,6.6,242.8,33.4
12702,Telangana Express,NGP,BPL,7,-0.5,20,390,81.1,286,285,10,11,0.15,0.78,15,6,1,0,279,13.4,300.8,25.2
12759,Charminar Express,SC,KZJ,48,0.0,61,130,67.0,125,123,3,3,0.79,0.2,21,2,0,0,115,7.1,140.1,29.2
12626,Kerala Express,NDLS,AGC,0,1.0,3,195,98.6,128,128,8,5,0.5,0.63,3,5,1,0,116,9.4,132.1,17.5
12759,Charminar Express,HYB,SC,26,0.0,27,10,112.4,13,13,2,1,0.9,0.3,19,4,0,1,6,6.8,19.0,17.8
12702,Telangana Express,KZJ,BPQ,10,-0.5,9,235,68.1,181,182,5,8,0.31,0.64,4,5,1,0,179,6.1,211.7,33.8
12626,Kerala Express,NDLS,AGC,0,1.0,15,195,97.9,144,142,2,8,0.63,0.65,22,2,0,0,132,3.7,152.8,22.5
12701,Rajdhani Express,KZJ,SC,6,-1.5,15,130,63.7,112,110,3,4,0.31,0.61,17,6,1,1,109,4.0,124.2,16.2
12626,Kerala Express,SBC,ERS,15,-1.5,13,580,78.2,427,430,10,18,0.58,0.24,14,1,0,0,417,10.9,443.3,27.2
12626,Kerala Express,BPL,NGP,0,5.0,0,390,88.0,267,269,8,13,0.19,0.55,3,6,1,0,257,9.3,275.8,20.1
12759,Charminar Express,BZA,OGL,1,2.5,10,140,87.0,97,96,2,3,0.3,0.23,23,5,1,0,91,3.3,99.7,10.0
12626,Kerala Express,MAS,SBC,0,2.5,11,360,95.5,228,228,5,13,0.45,0.39,8,6,1,1,222,7.7,236.5,17.2
12701,Rajdhani Express,SC,HYB,3,0.0,10,10,81.3,13,12,2,1,0.52,0.54,14,3,0,0,7,4.4,24.1,19.5
12702,Telangana Express,AGC,NDLS,13,-0.5,26,195,60.4,164,166,5,7,0.24,0.16,19,4,0,1,162,5.0,185.0,23.0
12701,Rajdhani Express,BPL,NGP,25,-0.5,26,390,108.0,239,239,10,9,0.51,0.49,14,5,1,0,227,10.0,243.0,16.0
12759,Charminar Express,HYB,SC,5,0.0,10,10,102.7,15,13,3,1,0.2,0.66,1,6,1,0,6,5.0,22.3,18.3
12951,Mumbai Rajdhani,AGC,NDLS,25,-0.5,37,195,92.4,122,120,2,5,0.15,0.48,9,4,0,1,113,3.4,122.3,10.7
12701,Rajdhani Express,VGLJ,BPL,29,1.0,31,290,92.8,191,190,5,9,0.57,0.26,18,2,0,1,183,5.5,199.1,16.6
12701,Rajdhani Express,BPQ,KZJ,0,0.0,6,235,85.0,183,181,3,8,0.85,0.78,5,5,1,0,172,5.8,199.2,30.0
12759,Charminar Express,BZA,OGL,16,0.0,19,140,95.3,98,98,8,5,0.43,0.7,19,1,0,1,86,10.6,102.9,19.5
12702,Telangana Express,SC,KZJ,38,-1.5,44,130,96.0,86,88,3,3,0.27,0.62,6,4,0,0,74,3.0,89.8,15.8
12702,Telangana Express,NGP,BPL,12,-1.5,14,390,88.5,307,309,3,12,0.75,0.46,20,3,0,1,298,8.0,314.2,21.2
12701,Rajdhani Express,KZJ,SC,35,0.0,45,130,99.9,82,84,3,4,0.82,0.0,16,5,1,0,72,6.7,91.7,23.4
12951,Mumbai Rajdhani,RTM,KTA,22,0.0,31,266,101.4,162,160,2,9,0.91,0.09,17,4,0,1,159,5.7,184.2,28.9
12626,Kerala Express,VGLJ,BPL,0,-1.5,7,290,73.8,220,222,10,8,0.22,0.66,15,5,1,0,218,10.1,242.0,24.1
12701,Rajdhani Express,KZJ,SC,1,-0.5,3,130,57.0,129,131,2,4,0.48,0.59,0,3,0,0,120,2.0,146.2,26.2
12951,Mumbai Rajdhani,AGC,NDLS,13,0.0,17,195,59.4,174,175,10,8,0.35,0.47,5,1,0,0,167,10.8,195.5,29.3
12951,Mumbai Rajdhani,KTA,AGC,7,0.0,10,468,85.9,323,325,8,11,0.34,0.03,1,3,0,0,315,9.4,330.7,17.1
12701,Rajdhani Express,SC,HYB,10,0.0,10,10,59.5,15,15,8,1,0.86,0.11,23,5,1,0,9,11.7,27.5,22.2
12759,Charminar Express,HYB,SC,13,0.0,17,10,71.5,17,15,2,1,0.6,0.57,21,0,0,0,9,4.7,26.5,20.2
12626,Kerala Express,BZA,MAS,2,-1.5,13,430,83.9,275,276,3,10,0.35,0.26,13,0,0,0,267,4.8,286.7,21.5
12702,Telangana Express,VGLJ,AGC,26,2.5,39,215,65.6,186,184,5,7,0.25,0.18,13,1,0,0,181,5.0,207.7,26.7
12759,Charminar Express,SC,KZJ,0,5.0,6,130,74.9,118,118,5,3,0.13,0.65,2,2,0,0,106,5.0,123.3,17.3
12759,Charminar Express,BZA,OGL,6,-0.5,1,140,74.0,109,108,10,3,0.16,0.06,14,4,0,0,104,11.3,110.2,7.5
12702,Telangana Express,BPQ,NGP,83,0.0,78,210,97.7,146,148,2,6,0.16,0.66,6,6,1,0,140,3.7,163.9,25.6
12702,Telangana Express,HYB,SC,2,-0.5,15,10,99.8,10,11,10,1,0.4,0.73,10,6,1,0,6,11.2,20.5,15.7
12702,Telangana Express,BPL,VGLJ,17,0.0,27,290,106.2,187,190,2,9,0.42,0.71,23,5,1,0,177,2.0,195.2,18.2
12702,Telangana Express,NGP,BPL,16,0.0,31,390,68.8,288,291,10,9,0.21,0.08,23,6,1,0,285,11.8,309.7,26.5
12702,Telangana Express,VGLJ,AGC,36,-0.5,36,215,100.2,134,132,2,5,0.26,0.24,15,3,0,0,131,2.7,140.6,10.3
12759,Charminar Express,SC,KZJ,3,5.0,2,130,72.7,117,116,3,3,0.47,0.54,18,3,0,1,106,4.4,134.1,29.5
12759,Charminar Express,BZA,OGL,11,-1.5,18,140,56.3,134,136,5,5,0.72,0.18,0,1,0,0,122,8.8,155.2,37.0
12951,Mumbai Rajdhani,BRC,RTM,2,-0.5,0,260,93.9,162,161,10,7,0.26,0.22,5,6,1,0,151,10.0,161.9,10.9
12759,Charminar Express,KZJ,BZA,0,1.0,8,210,94.7,125,124,5,5,0.89,0.78,16,2,0,0,117,7.7,135.2,20.9
12759,Charminar Express,BZA,OGL,26,0.0,34,140,92.4,91,93,8,3,0.63,0.07,7,3,0,1,82,8.8,100.5,19.3
12951,Mumbai Rajdhani,BRC,RTM,4,2.5,8,260,71.2,216,219,5,8,0.68,0.75,17,5,1,1,209,6.2,236.2,28.4
12702,Telangana Express,KZJ,BPQ,13,-0.5,12,235,88.7,166,169,8,8,0.78,0.54,14,4,0,0,164,9.8,189.5,27.3
12951,Mumbai Rajdhani,RTM,KTA,29,2.5,43,266,78.3,184,184,10,9,0.22,0.32,5,2,0,0,178,10.0,201.9,23.9
12951,Mumbai Rajdhani,MMCT,ST,1,0.0,0,263,96.2,168,167,2,6,0.12,0.14,7,2,0,1,165,4.8,172.4,10.2
12759,Charminar Express,HYB,SC,22,5.0,34,10,78.9,13,16,5,1,0.85,0.64,19,5,1,1,8,10.5,33.7,31.2
12951,Mumbai Rajdhani,RTM,KTA,13,0.0,27,266,113.2,164,166,8,10,0.56,0.05,9,1,0,1,152,9.7,164.9,14.6
12702,Telangana Express,AGC,NDLS,39,-0.5,34,195,74.8,183,181,3,6,0.31,0.15,2,3,0,0,178,8.1,194.4,21.5
12702,Telangana Express,SC,KZJ,23,0.0,22,130,93.7,91,93,2,3,0.27,0.61,16,5,1,0,81,5.6,94.1,16.7
12626,Kerala Express,NGP,BZA,0,-0.5,5,193,82.2,136,137,5,8,0.43,0.64,0,2,0,0,132,6.8,157.0,26.8
12702,Telangana Express,AGC,NDLS,0,0.0,0,195,98.8,131,132,3,6,0.32,0.19,18,0,0,1,123,4.6,126.6,5.2
12626,Kerala Express,SBC,ERS,5,1.0,1,580,95.0,350,352,5,19,0.62,0.37,2,4,0,0,344,5.3,370.1,26.4
12759,Charminar Express,OGL,NLR,30,1.0,31,115,84.2,85,84,3,3,0.95,0.08,7,2,0,1,83,4.7,105.3,24.0
12702,Telangana Express,HYB,SC,14,-1.5,18,10,99.1,13,13,5,1,0.18,0.54,20,3,0,1,7,7.2,16.8,12.0
12702,Telangana Express,VGLJ,AGC,4,2.5,0,215,74.5,152,154,3,5,0.75,0.47,13,1,0,0,149,9.6,172.5,30.1
12951,Mumbai Rajdhani,MMCT,ST,22,-1.5,21,263,76.1,209,209,3,8,0.26,0.04,6,0,0,0,201,3.3,211.0,10.3
12702,Telangana Express,BPQ,NGP,20,-0.5,18,210,74.8,157,157,8,7,0.53,0.44,17,6,1,1,153,8.9,180.5,28.4
12701,Rajdhani Express,AGC,VGLJ,40,1.0,35,215,57.2,197,198,8,5,0.28,0.73,9,2,0,1,186,8.0,228.2,42.2
12759,Charminar Express,KZJ,BZA,17,2.5,18,210,71.8,189,187,8,6,0.52,0.48,1,2,0,0,182,9.7,207.1,26.8
12701,Rajdhani Express,NDLS,AGC,21,1.0,16,195,70.9,166,166,10,7,0.23,0.34,1,6,1,0,158,11.4,185.0,28.4
12626,Kerala Express,VGLJ,BPL,0,0.0,0,290,89.3,227,228,10,9,0.17,0.4,13,1,0,0,217,11.2,229.7,13.9
12626,Kerala Express,NGP,BZA,38,1.0,51,198,66.1,149,150,10,5,0.48,0.58,6,3,0,0,147,10.3,177.3,30.6
12701,Rajdhani Express,SC,HYB,17,-1.5,23,10,103.8,8,9,10,1,0.71,0.32,13,6,1,0,6,12.7,23.3,20.0
12701,Rajdhani Express,BPL,NGP,0,-1.5,8,390,104.1,235,236,5,11,0.15,0.38,6,6,1,0,228,6.4,234.2,7.6
12702,Telangana Express,KZJ,BPQ,28,5.0,30,235,74.2,200,202,8,6,0.75,0.63,14,3,0,0,193,14.3,226.8,40.1
12701,Rajdhani Express,KZJ,SC,49,0.0,45,130,102.8,82,85,10,3,0.92,0.53,5,0,0,0,78,12.0,102.7,26.7
12759,Charminar Express,NLR,MAS,26,2.5,29,175,106.5,105,107,8,6,0.48,0.14,12,0,0,0,102,8.0,113.7,11.7
12626,Kerala Express,VGLJ,BPL,37,-1.5,51,290,86.5,201,202,3,7,0.92,0.27,4,6,1,0,192,9.2,217.1,31.3
12626,Kerala Express,BPL,NGP,5,0.0,17,390,89.1,249,252,3,10,0.19,0.14,23,3,0,0,246,3.5,261.3,15.8
12701,Rajdhani Express,BPQ,KZJ,43,0.0,39,235,114.7,136,135,10,7,0.74,0.13,7,6,1,1,129,16.2,146.9,24.1
12951,Mumbai Rajdhani,MMCT,ST,3,0.0,0,263,77.8,194,195,5,8,0.85,0.79,0,1,0,0,187,11.0,212.2,31.2
12951,Mumbai Rajdhani,AGC,NDLS,1,-0.5,14,195,101.9,134,132,2,6,0.92,0.3,12,0,0,0,125,5.2,137.4,15.6
12626,Kerala Express,NGP,BZA,0,0.0,7,189,106.5,116,115,5,6,0.36,0.76,22,5,1,0,107,6.7,116.7,11.4
12759,Charminar Express,SC,KZJ,0,-1.5,5,130,72.6,101,103,5,5,0.87,0.02,8,6,1,1,97,8.0,111.2,17.2
12626,Kerala Express,BZA,MAS,10,0.0,24,430,92.1,318,320,8,12,0.62,0.11,13,4,0,0,308,8.5,327.1,19.6
12951,Mumbai Rajdhani,MMCT,ST,9,-1.5,8,263,86.3,214,216,2,7,0.67,0.44,6,2,0,0,202,2.0,221.6,19.6
12626,Kerala Express,NGP,BZA,8,0.0,12,146,84.6,112,114,5,3,0.13,0.13,19,3,0,1,101,6.5,102.9,3.4
12702,Telangana Express,BPL,VGLJ,0,0.0,4,290,97.2,197,200,5,8,0.84,0.43,12,2,0,0,194,12.8,210.7,24.5
12626,Kerala Express,BPL,NGP,2,2.5,6,390,84.8,247,247,3,14,0.83,0.4,12,0,0,0,245,5.3,279.5,36.8
12702,Telangana Express,SC,KZJ,7,-1.5,9,130,57.1,119,118,2,4,0.71,0.79,6,1,0,0,113,7.5,137.4,29.9
12701,Rajdhani Express,NGP,BPQ,0,0.0,10,210,58.2,191,194,10,8,0.59,0.59,1,5,1,0,181,11.4,213.6,34.0
12626,Kerala Express,BPL,NGP,0,0.0,13,390,83.5,242,243,10,13,0.65,0.76,23,3,0,0,239,14.5,260.6,26.1
12951,Mumbai Rajdhani,BRC,RTM,13,0.0,26,260,65.2,230,232,3,6,0.5,0.63,21,3,0,0,224,5.4,251.9,30.3
12951,Mumbai Rajdhani,BRC,RTM,30,1.0,33,260,90.7,170,173,3,10,0.24,0.12,20,2,0,1,164,3.0,179.6,15.6
12701,Rajdhani Express,VGLJ,BPL,26,-1.5,33,290,56.4,258,259,10,9,0.29,0.44,10,1,0,0,252,10.0,284.3,32.3
12759,Charminar Express,HYB,SC,0,0.0,8,10,99.1,16,16,10,1,0.51,0.08,15,5,1,0,6,10.8,7.7,2.5
12702,Telangana Express,AGC,NDLS,9,0.0,15,195,78.3,147,145,3,5,0.27,0.13,14,3,0,0,136,3.0,144.0,8.0
12701,Rajdhani Express,SC,HYB,10,0.0,7,10,94.6,8,9,10,1,0.56,0.62,15,0,0,0,6,10.7,18.3,13.0
12951,Mumbai Rajdhani,ST,BRC,6,0.0,15,130,77.9,93,95,3,4,0.68,0.37,13,1,0,0,85,4.6,110.4,27.0
12759,Charminar Express,KZJ,BZA,8,-1.5,22,210,82.5,169,168,5,7,0.26,0.17,11,2,0,0,157,6.1,165.4,9.5
12702,Telangana Express,NGP,BPL,3,2.5,9,390,111.6,223,223,10,9,0.42,0.51,23,3,0,0,216,11.6,227.6,13.2
12951,Mumbai Rajdhani,BRC,RTM,32,-1.5,41,260,93.5,183,182,8,9,0.68,0.39,21,4,0,0,175,8.1,194.2,19.3
12702,Telangana Express,AGC,NDLS,28,-0.5,30,195,88.6,124,122,2,7,0.74,0.65,2,5,1,0,115,3.6,142.9,29.5
12701,Rajdhani Express,BPQ,KZJ,0,0.0,1,235,105.3,146,148,2,6,0.16,0.65,16,0,0,0,143,2.5,154.8,12.3
12951,Mumbai Rajdhani,AGC,NDLS,9,0.0,21,195,78.3,132,130,8,8,0.93,0.26,23,1,0,0,129,9.9,157.0,29.9
12951,Mumbai Rajdhani,AGC,NDLS,52,0.0,49,195,94.8,127,130,10,5,0.78,0.41,22,2,0,0,118,12.8,139.9,24.7
12626,Kerala Express,SBC,ERS,5,2.5,16,580,71.3,450,453,10,14,0.49,0.61,0,6,1,0,441,13.9,478.8,41.7
12759,Charminar Express,OGL,NLR,10,-0.5,11,115,79.5,95,95,10,4,0.48,0.73,23,4,0,0,88,10.0,105.5,17.5
12759,Charminar Express,NLR,MAS,5,2.5,1,175,95.8,115,118,3,5,0.18,0.78,19,1,0,1,106,3.0,123.0,17.0
12626,Kerala Express,NGP,BZA,0,1.0,10,233,99.0,143,142,5,6,0.41,0.34,21,1,0,0,131,9.0,135.7,8.7
12759,Charminar Express,BZA,OGL,49,2.5,50,140,66.6,113,112,3,6,0.63,0.32,5,6,1,0,104,4.5,135.8,33.3
12702,Telangana Express,AGC,NDLS,11,1.0,14,195,62.2,166,165,10,6,0.45,0.48,3,0,0,0,159,10.9,183.0,24.9
12759,Charminar Express,KZJ,BZA,89,-0.5,93,210,102.0,133,132,5,7,0.52,0.15,7,6,1,1,126,5.4,145.8,20.2
12702,Telangana Express,KZJ,BPQ,3,-0.5,9,235,58.5,207,206,5,6,0.37,0.53,10,0,0,0,197,6.7,228.8,33.5
12951,Mumbai Rajdhani,AGC,NDLS,0,0.0,14,195,92.3,124,122,3,8,0.5,0.15,1,3,0,0,112,3.0,121.5,9.5
12701,Rajdhani Express,SC,HYB,37,0.0,34,10,74.1,18,16,2,1,0.65,0.44,21,0,0,0,9,2.0,38.2,29.2
12702,Telangana Express,BPL,VGLJ,1,5.0,9,290,76.8,255,257,3,7,0.34,0.26,19,1,0,1,248,3.1,272.3,24.4
12702,Telangana Express,VGLJ,AGC,3,0.0,3,215,68.4,183,186,10,7,0.77,0.44,7,0,0,1,179,12.0,206.7,29.7
12626,Kerala Express,VGLJ,BPL,1,-0.5,3,290,53.7,267,266,10,11,0.85,0.68,8,1,0,1,264,13.5,307.1,46.6
12759,Charminar Express,KZJ,BZA,9,0.0,8,210,66.4,169,170,8,6,0.57,0.75,16,3,0,0,160,8.0,189.7,29.7
12702,Telangana Express,NGP,BPL,24,0.0,20,390,80.6,293,294,10,9,0.18,0.59,10,3,0,0,287,13.2,309.9,26.1
12951,Mumbai Rajdhani,KTA,AGC,9,0.0,16,468,71.6,421,424,3,18,0.65,0.64,11,4,0,0,413,3.0,446.2,33.2
12702,Telangana Express,NGP,BPL,14,-1.5,18,390,72.7,318,320,8,11,0.45,0.66,5,1,0,0,307,10.1,342.8,37.9
12951,Mumbai Rajdhani,KTA,AGC,4,-0.5,6,468,50.7,441,439,10,12,0.59,0.06,14,1,0,0,430,10.0,485.1,55.1
12702,Telangana Express,BPQ,NGP,0,0.0,6,210,81.4,164,162,10,5,0.1,0.58,16,1,0,0,161,10.0,168.5,7.5
12626,Kerala Express,SBC,ERS,27,1.0,27,580,83.2,415,414,5,16,0.46,0.32,11,2,0,0,410,7.7,437.7,30.4
12702,Telangana Express,AGC,NDLS,12,2.5,9,195,92.8,145,144,10,5,0.28,0.29,6,0,0,0,139,11.4,152.2,14.6
12759,Charminar Express,BZA,OGL,4,0.0,2,140,104.0,85,85,5,5,0.16,0.79,17,1,0,1,81,6.8,96.9,17.7
12951,Mumbai Rajdhani,MMCT,ST,15,0.0,22,263,88.7,160,161,5,9,0.39,0.52,20,3,0,1,154,6.0,169.6,16.6
12626,Kerala Express,NGP,BZA,42,-1.5,47,118,72.6,115,118,10,3,0.3,0.58,19,6,1,1,107,11.5,131.6,26.1
12951,Mumbai Rajdhani,RTM,KTA,6,1.0,21,266,106.1,177,179,10,6,0.81,0.38,3,1,0,0,166,12.9,188.8,25.7
12626,Kerala Express,VGLJ,BPL,6,0.0,10,290,104.4,178,179,10,7,0.55,0.36,13,5,1,0,168,11.6,176.4,10.0
12759,Charminar Express,NLR,MAS,6,-1.5,9,175,93.8,110,113,10,4,0.16,0.08,19,4,0,1,100,10.0,104.4,4.4
12702,Telangana Express,VGLJ,AGC,11,-0.5,18,215,73.8,183,185,3,7,0.14,0.57,10,4,0,0,181,6.2,196.5,18.7
12702,Telangana Express,AGC,NDLS,42,0.0,54,195,81.4,149,150,5,4,0.81,0.53,19,5,1,1,137,9.3,167.8,35.1
12626,Kerala Express,BPL,NGP,11,0.0,10,390,59.9,366,364,10,10,0.19,0.05,5,4,0,0,355,10.6,382.8,28.4
12951,Mumbai Rajdhani,AGC,NDLS,4,-1.5,14,195,85.2,128,126,3,5,0.72,0.47,16,5,1,0,123,7.3,145.6,26.9
12702,Telangana Express,AGC,NDLS,25,-1.5,37,195,92.5,123,126,2,5,0.16,0.25,15,4,0,0,114,4.7,123.1,11.8
12759,Charminar Express,OGL,NLR,0,1.0,13,115,76.8,106,105,10,3,0.26,0.49,20,1,0,1,102,10.0,112.0,10.0
12702,Telangana Express,VGLJ,AGC,0,0.0,0,215,58.2,192,190,2,8,0.45,0.59,14,6,1,0,181,3.0,210.6,30.6
12951,Mumbai Rajdhani,AGC,NDLS,7,0.0,14,195,86.6,144,147,2,5,0.74,0.7,10,4,0,0,136,5.3,149.5,16.8
12759,Charminar Express,NLR,MAS,22,-1.5,36,175,81.9,136,137,2,4,0.18,0.36,10,2,0,0,129,2.0,145.8,16.8
12626,Kerala Express,NGP,BZA,7,-0.5,14,262,91.8,181,182,10,6,0.43,0.39,20,1,0,1,171,10.0,181.4,10.4
12626,Kerala Express,SBC,ERS,83,0.0,91,580,67.7,431,432,3,15,0.58,0.01,15,0,0,0,423,3.5,473.8,51.3
12951,Mumbai Rajdhani,BRC,RTM,6,0.0,16,260,104.8,148,148,2,10,0.91,0.62,2,2,0,0,143,7.9,171.5,34.4
12759,Charminar Express,BZA,OGL,12,-1.5,14,140,90.7,113,114,3,4,0.38,0.54,16,5,1,0,103,5.0,115.5,14.5
12626,Kerala Express,SBC,ERS,2,-0.5,0,580,97.9,341,342,3,20,0.8,0.07,6,2,0,0,336,9.6,351.5,22.1
12626,Kerala Express,AGC,VGLJ,21,0.0,20,215,74.5,171,169,2,7,0.31,0.73,11,5,1,0,162,2.3,184.8,23.1
12759,Charminar Express,SC,KZJ,9,0.0,19,130,65.2,107,109,10,5,0.29,0.41,17,0,0,1,100,10.7,118.9,19.6
12701,Rajdhani Express,NDLS,AGC,21,0.0,22,195,89.2,143,141,5,7,0.62,0.36,17,0,0,1,139,8.2,160.3,24.5
12702,Telangana Express,KZJ,BPQ,0,0.0,7,235,98.8,146,148,5,5,0.41,0.18,4,2,0,0,136,5.1,141.3,5.4
12759,Charminar Express,SC,KZJ,1,2.5,14,130,73.2,101,99,10,4,0.8,0.79,23,2,0,0,92,13.4,124.6,36.0
12626,Kerala Express,AGC,VGLJ,0,-0.5,0,215,103.8,136,138,10,7,0.5,0.58,23,4,0,0,132,12.7,145.2,15.9
